acctnum,gender,state,zip,zip3,first,last,book_,nonbook_,total_,purch,child,youth,cook,do_it,reference,art,geog,buyer
35823,F,PA,15120,151,17,17,15,70,85,1,0,0,0,0,0,0,1,no
35824,F,NJ,07753,077,17,17,15,30,45,1,0,0,0,0,0,1,0,no
35825,F,NY,11216,112,43,29,36,178,214,3,0,1,1,1,0,0,0,no
35826,F,CT,06430,064,13,13,15,53,68,1,0,0,0,0,1,0,0,no
35827,F,PA,16046,160,37,31,24,221,245,2,0,2,0,0,0,0,0,no
35828,F,PA,16412,164,21,13,23,244,267,2,2,0,0,0,0,0,0,no
35829,M,NJ,07932,079,19,11,25,291,316,2,1,0,1,0,0,0,0,no
35830,F,NY,10573,105,15,13,24,100,124,2,1,1,0,0,0,0,0,no
35831,F,PA,19010,190,25,15,60,267,327,5,1,0,1,0,0,1,2,no
35832,F,NJ,07922,079,61,1,112,214,326,10,2,1,3,0,1,2,1,yes
35833,F,NH,03842,038,9,9,15,129,144,1,0,0,1,0,0,0,0,no
35834,M,DC,20008,200,23,15,29,109,138,2,0,0,0,1,0,0,1,no
35835,F,NY,10566,105,35,25,37,172,209,3,0,0,2,0,1,0,0,no
35836,M,PA,19114,191,47,13,86,73,159,8,3,1,1,1,1,1,0,no
35837,M,CT,06467,064,7,7,15,110,125,1,0,0,0,0,0,0,1,yes
35838,M,NJ,08723,087,31,31,15,126,141,1,1,0,0,0,0,0,0,no
35839,F,NJ,08691,086,11,11,15,72,87,1,0,0,0,0,0,0,1,no
35840,F,NJ,08223,082,53,15,136,142,278,12,4,3,3,0,0,1,1,no
35841,F,CT,06029,060,21,9,45,275,320,4,1,0,1,0,1,0,1,no
35842,M,NY,11218,112,9,9,15,85,100,1,0,0,0,1,0,0,0,no
35843,M,CT,06906,069,5,1,25,12,37,2,0,0,2,0,0,0,0,no
35844,F,MA,02131,021,7,7,15,7,22,1,0,0,0,0,1,0,0,no
35845,M,MA,02174,021,37,9,118,52,170,10,1,1,2,2,0,2,2,no
35846,F,NY,11004,110,7,7,15,186,201,1,0,0,0,0,1,0,0,no
35847,M,NY,14225,142,1,1,15,97,112,1,0,0,0,0,1,0,0,yes
35848,F,PA,19154,191,19,15,25,253,278,2,0,1,1,0,0,0,0,no
35849,M,MD,21037,210,11,11,15,122,137,1,0,0,0,0,0,1,0,no
35850,F,NY,11040,110,31,25,29,217,246,2,0,0,0,1,0,0,1,no
35851,M,NY,11694,116,31,23,26,266,292,2,0,0,1,1,0,0,0,no
35852,M,MD,21204,212,37,5,90,235,325,8,2,1,1,2,1,0,1,no
35853,F,NY,11758,117,53,27,59,74,133,5,2,0,1,0,0,2,0,no
35854,F,VT,05452,054,3,3,15,183,198,1,1,0,0,0,0,0,0,no
35855,F,NJ,08087,080,3,3,15,226,241,1,0,0,1,0,0,0,0,no
35856,F,CT,06096,060,9,3,26,28,54,2,1,0,0,1,0,0,0,no
35857,F,NJ,08203,082,69,13,124,307,431,11,1,3,4,1,0,1,1,no
35858,M,PA,19066,190,43,13,82,169,251,8,2,1,3,2,0,0,0,no
35859,F,PA,15217,152,11,11,15,107,122,1,0,0,0,0,0,0,1,no
35860,F,PA,19026,190,13,13,15,65,80,1,0,1,0,0,0,0,0,no
35861,F,NJ,07876,078,47,15,97,275,372,9,2,1,2,4,0,0,0,no
35862,F,NJ,08691,086,37,29,37,212,249,3,0,0,2,0,1,0,0,no
35863,M,MD,20783,207,19,17,25,61,86,2,1,0,1,0,0,0,0,no
35864,F,NY,11758,117,49,13,81,160,241,7,2,1,0,0,0,1,3,no
35865,F,NY,11216,112,33,33,15,100,115,1,0,0,0,0,0,1,0,no
35866,F,NJ,08009,080,13,9,28,222,250,2,0,0,0,1,0,1,0,no
35867,M,NJ,08724,087,65,9,121,228,349,10,1,1,3,0,0,2,3,yes
35868,F,PA,18701,187,15,15,15,199,214,1,1,0,0,0,0,0,0,no
35869,M,NY,11742,117,45,9,121,57,178,11,2,1,3,2,3,0,0,no
35870,F,MD,20637,206,35,13,55,103,158,5,3,0,1,0,0,0,1,no
35871,F,NJ,08226,082,43,19,75,91,166,7,2,2,2,0,0,0,1,no
35872,F,PA,19348,193,13,5,25,160,185,2,0,1,1,0,0,0,0,no
35873,F,NY,14227,142,37,31,25,296,321,2,1,0,1,0,0,0,0,no
35874,M,NY,11756,117,15,11,26,114,140,2,0,0,1,1,0,0,0,no
35875,F,PA,19565,195,15,11,28,117,145,2,0,0,0,0,1,1,0,no
35876,F,MD,21042,210,47,1,91,107,198,8,1,1,2,1,1,2,0,no
35877,M,MD,21042,210,65,11,106,232,338,10,2,1,2,2,3,0,0,no
35878,M,NY,10466,104,37,15,53,138,191,4,0,0,0,1,0,2,1,no
35879,F,NJ,08901,089,9,9,15,220,235,1,0,0,1,0,0,0,0,no
35880,F,NJ,08302,083,33,33,15,146,161,1,0,1,0,0,0,0,0,no
35881,M,NJ,07057,070,37,7,88,98,186,8,3,1,1,1,0,1,1,yes
35882,F,PA,17349,173,27,5,116,137,253,10,2,0,3,0,2,1,2,yes
35883,M,NJ,07702,077,41,21,81,286,367,7,1,0,2,2,0,2,0,no
35884,F,NY,11432,114,21,21,15,275,290,1,1,0,0,0,0,0,0,no
35885,F,MA,02149,021,37,11,94,37,131,8,1,1,1,1,0,2,2,no
35886,M,MD,20815,208,7,1,26,212,238,2,0,0,1,1,0,0,0,no
35887,F,NJ,07410,074,41,35,37,182,219,3,1,0,1,0,1,0,0,no
35888,F,PA,15210,152,35,29,29,196,225,2,1,0,0,0,0,0,1,no
35889,F,NJ,07670,076,11,3,25,221,246,2,0,1,1,0,0,0,0,no
35890,M,NY,11205,112,17,11,26,289,315,2,0,1,0,1,0,0,0,no
35891,F,CT,06770,067,9,1,36,257,293,3,0,1,1,0,1,0,0,no
35892,M,NY,10583,105,23,3,58,132,190,5,2,0,1,1,0,0,1,no
35893,F,MA,01550,015,5,5,15,237,252,1,0,0,1,0,0,0,0,no
35894,F,PA,19053,190,19,13,34,288,322,3,0,1,1,0,1,0,0,no
35895,M,PA,18901,189,13,13,15,220,235,1,0,0,0,1,0,0,0,no
35896,M,MA,01027,010,47,21,70,158,228,6,1,1,0,1,0,1,2,no
35897,M,PA,19040,190,21,13,45,167,212,4,2,0,0,2,0,0,0,no
35898,F,NY,11209,112,3,3,15,15,30,1,0,0,0,0,0,1,0,no
35899,F,NJ,08735,087,51,15,138,57,195,12,3,2,4,0,1,1,1,no
35900,F,NY,10994,109,7,3,29,22,51,2,1,0,0,0,0,0,1,no
35901,M,PA,17072,170,9,9,15,283,298,1,0,0,0,0,0,1,0,no
35902,F,MD,20855,208,11,7,29,168,197,2,0,0,0,0,1,0,1,no
35903,F,NY,12306,123,21,15,29,229,258,2,0,0,1,0,0,0,1,no
35904,M,NJ,07641,076,7,7,15,85,100,1,0,1,0,0,0,0,0,yes
35905,F,NY,11725,117,39,9,127,225,352,11,1,3,3,0,0,4,0,no
35906,F,DE,19958,199,1,1,15,227,242,1,0,0,0,0,1,0,0,no
35907,F,NJ,07644,076,29,5,44,196,240,4,1,1,0,0,1,0,1,no
35908,M,NY,11518,115,57,11,133,141,274,12,3,1,3,1,2,0,2,no
35909,F,NY,11769,117,25,21,29,271,300,2,0,0,0,0,0,0,2,no
35910,F,PA,17961,179,53,5,102,241,343,9,1,2,1,1,1,0,3,no
35911,F,NY,11501,115,45,7,99,293,392,9,4,1,2,1,0,1,0,no
35912,F,VI,00821,008,11,7,25,234,259,2,0,1,1,0,0,0,0,no
35913,M,PA,15116,151,15,15,15,249,264,1,0,0,0,0,0,0,1,no
35914,M,NJ,07869,078,29,13,63,35,98,6,2,1,2,1,0,0,0,no
35915,F,NJ,07410,074,21,13,23,298,321,2,2,0,0,0,0,0,0,no
35916,F,NY,10302,103,21,19,23,187,210,2,2,0,0,0,0,0,0,no
35917,F,NJ,07753,077,7,1,25,190,215,2,0,0,2,0,0,0,0,no
35918,F,NY,10023,100,13,5,27,102,129,2,1,0,0,0,1,0,0,no
35919,F,MD,21222,212,21,13,23,104,127,2,2,0,0,0,0,0,0,no
35920,F,NY,10705,107,17,17,15,236,251,1,1,0,0,0,0,0,0,no
35921,F,PA,19355,193,25,1,92,69,161,8,1,1,3,0,0,2,1,yes
35922,F,NH,03595,035,17,13,24,133,157,2,1,1,0,0,0,0,0,no
35923,M,NY,11213,112,33,11,116,46,162,10,3,0,1,2,1,1,2,no
35924,M,PA,17948,179,65,17,126,337,463,11,2,0,4,3,0,0,2,no
35925,F,PA,19064,190,27,25,26,44,70,2,0,0,1,1,0,0,0,no
35926,F,PA,19145,191,1,1,15,220,235,1,0,1,0,0,0,0,0,no
35927,F,CT,06010,060,11,11,15,15,30,1,0,0,1,0,0,0,0,no
35928,M,PA,15486,154,1,1,15,247,262,1,0,1,0,0,0,0,0,no
35929,M,NJ,07712,077,3,3,15,276,291,1,0,0,0,0,1,0,0,no
35930,F,NY,11234,112,11,1,56,167,223,5,1,0,3,0,0,1,0,no
35931,F,PA,19438,194,39,15,101,144,245,9,2,0,3,1,1,1,1,no
35932,M,NY,11942,119,75,15,122,233,355,11,3,1,2,2,1,0,2,no
35933,F,NY,11572,115,27,11,32,81,113,3,1,1,1,0,0,0,0,no
35934,F,NJ,08831,088,11,11,15,287,302,1,1,0,0,0,0,0,0,no
35935,M,NY,10805,108,47,15,72,28,100,6,0,1,1,0,1,3,0,yes
35936,M,DC,20010,200,31,11,65,107,172,6,2,1,1,1,1,0,0,no
35937,F,NY,13440,134,13,13,15,195,210,1,0,0,0,1,0,0,0,no
35938,M,NY,11369,113,43,1,96,42,138,8,4,0,1,0,0,2,1,yes
35939,F,NJ,07042,070,21,15,25,271,296,2,0,1,1,0,0,0,0,no
35940,F,MA,02151,021,35,35,15,56,71,1,0,0,0,0,0,0,1,no
35941,M,MA,02649,026,27,25,29,81,110,2,0,0,0,1,0,0,1,no
35942,F,MD,20854,208,9,9,15,34,49,1,1,0,0,0,0,0,0,no
35943,M,NJ,08533,085,7,7,15,143,158,1,1,0,0,0,0,0,0,no
35944,M,NY,14534,145,15,13,24,283,307,2,1,1,0,0,0,0,0,yes
35945,F,NJ,07066,070,11,11,15,45,60,1,1,0,0,0,0,0,0,no
35946,F,DE,19971,199,9,9,15,26,41,1,0,0,1,0,0,0,0,no
35947,F,VI,00821,008,19,13,25,235,260,2,1,0,1,0,0,0,0,no
35948,F,NY,14201,142,9,9,15,43,58,1,0,1,0,0,0,0,0,no
35949,F,MA,02151,021,33,33,15,3,18,1,0,0,1,0,0,0,0,no
35950,F,DE,19805,198,49,13,76,311,387,7,1,1,4,0,0,0,1,no
35951,F,MD,21208,212,19,15,27,272,299,2,0,0,0,1,1,0,0,no
35952,F,NY,10543,105,15,7,29,253,282,2,0,1,0,0,0,0,1,no
35953,M,NJ,08086,080,19,15,25,279,304,2,1,0,1,0,0,0,0,no
35954,F,NY,10128,101,13,5,28,231,259,2,0,0,0,0,1,1,0,yes
35955,F,NY,10573,105,15,15,15,31,46,1,0,1,0,0,0,0,0,no
35956,F,MD,21227,212,3,1,25,207,232,2,0,1,1,0,0,0,0,no
35957,M,PA,17042,170,11,9,29,113,142,2,0,1,0,0,0,0,1,no
35958,F,MA,02356,023,7,7,15,40,55,1,0,0,0,1,0,0,0,no
35959,M,NY,10710,107,15,15,15,185,200,1,0,0,0,0,1,0,0,no
35960,M,NJ,07093,070,1,1,15,20,35,1,0,0,0,0,0,0,1,no
35961,F,NJ,08054,080,5,1,25,141,166,2,1,0,1,0,0,0,0,no
35962,F,NJ,08721,087,15,7,25,74,99,2,0,1,1,0,0,0,0,no
35963,F,PA,19008,190,15,15,15,175,190,1,0,0,1,0,0,0,0,no
35964,F,CT,06606,066,17,13,29,184,213,2,0,0,0,1,0,0,1,no
35965,F,NY,10705,107,15,11,26,181,207,2,0,0,1,1,0,0,0,no
35966,F,PA,15367,153,53,33,47,118,165,4,2,0,1,0,0,0,1,no
35967,M,NJ,07444,074,57,13,130,238,368,11,4,1,3,0,0,2,1,no
35968,F,NJ,07716,077,19,13,23,122,145,2,2,0,0,0,0,0,0,no
35969,F,NY,13090,130,27,15,39,162,201,3,0,0,1,0,1,0,1,no
35970,F,NY,10552,105,39,31,29,205,234,2,1,0,0,0,0,0,1,no
35971,F,NJ,07701,077,45,5,83,79,162,7,2,0,2,0,1,0,2,no
35972,F,NY,11412,114,29,27,24,115,139,2,1,1,0,0,0,0,0,no
35973,M,NY,12054,120,13,13,15,150,165,1,0,0,0,0,1,0,0,no
35974,M,PA,18630,186,43,11,114,87,201,10,5,1,0,1,1,0,2,no
35975,F,NY,10034,100,13,7,28,252,280,2,0,0,1,0,0,1,0,no
35976,M,NJ,07701,077,27,11,57,219,276,5,0,0,2,3,0,0,0,no
35977,F,NY,11554,115,29,29,15,132,147,1,0,0,1,0,0,0,0,no
35978,F,NY,11550,115,53,23,68,132,200,6,3,1,0,0,0,0,2,no
35979,F,PA,15044,150,29,29,15,115,130,1,0,0,0,0,0,1,0,no
35980,F,NJ,07960,079,23,11,47,98,145,4,2,0,1,0,0,0,1,no
35981,F,MA,01082,010,5,3,29,191,220,2,0,0,0,0,0,0,2,yes
35982,M,NY,14304,143,51,1,107,72,179,9,1,1,0,3,0,3,1,yes
35983,M,MA,01036,010,49,7,140,123,263,12,3,0,5,2,0,1,1,no
35984,F,NY,10128,101,31,23,27,20,47,2,0,0,0,1,1,0,0,no
35985,F,RI,02886,028,49,29,92,325,417,8,2,1,2,0,0,2,1,no
35986,F,PA,19020,190,41,9,101,88,189,8,0,0,3,1,1,0,3,no
35987,F,NJ,07928,079,7,1,25,66,91,2,1,0,1,0,0,0,0,no
35988,F,PA,19063,190,3,3,15,134,149,1,1,0,0,0,0,0,0,no
35989,F,NJ,08757,087,13,13,15,232,247,1,0,0,0,1,0,0,0,no
35990,F,NY,11793,117,15,9,38,261,299,3,0,0,1,1,1,0,0,no
35991,F,NY,11375,113,25,1,83,23,106,7,2,0,1,2,0,0,2,no
35992,M,PA,19139,191,55,3,144,58,202,12,2,0,3,2,0,1,4,no
35993,F,NH,03033,030,45,15,109,64,173,10,2,4,2,1,0,0,1,no
35994,F,MD,21061,210,19,13,24,146,170,2,1,1,0,0,0,0,0,no
35995,M,NY,11746,117,57,11,113,233,346,10,2,1,1,3,0,3,0,no
35996,F,NJ,08755,087,9,7,23,82,105,2,2,0,0,0,0,0,0,no
35997,F,NJ,08807,088,11,11,15,173,188,1,1,0,0,0,0,0,0,no
35998,F,MD,21040,210,9,5,28,295,323,2,0,0,0,0,1,1,0,yes
35999,F,DC,20352,203,27,27,15,101,116,1,1,0,0,0,0,0,0,no
36000,F,NJ,08210,082,19,9,38,138,176,3,0,1,0,0,0,0,2,yes
36001,F,NY,11415,114,11,11,15,169,184,1,0,0,0,1,0,0,0,no
36002,F,NY,11210,112,31,31,15,274,289,1,0,0,1,0,0,0,0,no
36003,M,MA,01915,019,49,31,78,228,306,7,1,1,4,1,0,0,0,no
36004,M,NY,10940,109,3,3,15,129,144,1,0,0,0,0,1,0,0,no
36005,F,NY,11377,113,11,7,23,64,87,2,2,0,0,0,0,0,0,no
36006,F,NJ,07481,074,39,33,23,236,259,2,2,0,0,0,0,0,0,no
36007,M,PA,16803,168,11,5,28,111,139,2,0,0,1,0,0,1,0,no
36008,F,MA,01013,010,33,27,28,256,284,2,0,0,0,0,1,1,0,no
36009,F,NY,14224,142,21,19,27,293,320,2,1,0,0,0,1,0,0,no
36010,F,NJ,08103,081,21,15,26,208,234,2,0,0,0,2,0,0,0,no
36011,M,NY,14027,140,67,1,131,318,449,12,2,2,2,3,0,2,1,no
36012,M,NJ,08077,080,5,1,28,35,63,2,0,0,1,0,0,1,0,no
36013,F,NY,10471,104,19,13,29,208,237,2,1,0,0,0,0,0,1,no
36014,M,PA,17307,173,37,33,27,136,163,2,0,0,0,1,1,0,0,no
36015,F,NY,11793,117,11,11,15,193,208,1,0,0,1,0,0,0,0,no
36016,F,NY,14224,142,15,11,29,60,89,2,1,0,0,0,0,0,1,no
36017,M,NY,12054,120,39,15,88,178,266,8,2,0,1,3,1,1,0,no
36018,F,NY,11235,112,33,33,15,117,132,1,0,0,0,0,0,1,0,no
36019,F,NY,10705,107,19,13,27,258,285,2,0,1,0,0,1,0,0,no
36020,F,NJ,07023,070,3,3,15,110,125,1,0,0,1,0,0,0,0,no
36021,F,PA,17404,174,7,1,29,70,99,2,0,0,0,0,1,0,1,no
36022,F,NY,11357,113,27,13,58,53,111,5,1,0,2,0,1,1,0,no
36023,F,NY,11040,110,15,15,15,33,48,1,0,0,0,0,0,0,1,no
36024,F,NY,11201,112,11,11,15,24,39,1,0,0,0,0,0,1,0,no
36025,F,NJ,07751,077,5,1,29,252,281,2,0,0,0,0,0,1,1,no
36026,F,NY,14075,140,13,13,15,277,292,1,0,0,0,0,0,1,0,no
36027,F,MD,21227,212,31,15,37,169,206,3,1,0,0,0,0,0,2,no
36028,F,NY,10583,105,33,3,78,216,294,7,1,0,6,0,0,0,0,no
36029,M,MA,01824,018,47,13,137,220,357,12,2,2,3,1,0,0,4,no
36030,M,MD,21136,211,51,15,72,88,160,7,6,0,1,0,0,0,0,no
36031,M,NY,11423,114,53,11,127,46,173,11,4,0,3,0,1,3,0,no
36032,F,NJ,08701,087,15,13,29,5,34,2,1,0,0,0,0,0,1,no
36033,F,PA,17545,175,5,5,15,206,221,1,0,0,1,0,0,0,0,no
36034,F,MD,21208,212,19,13,26,111,137,2,1,0,0,1,0,0,0,no
36035,F,PA,19530,195,5,5,15,120,135,1,0,0,1,0,0,0,0,no
36036,F,PA,16101,161,39,1,92,77,169,8,2,1,2,0,1,0,2,no
36037,F,NY,10956,109,5,5,15,166,181,1,0,0,1,0,0,0,0,no
36038,M,NY,10023,100,17,3,75,257,332,7,2,2,1,0,2,0,0,no
36039,F,NY,11697,116,5,1,24,85,109,2,1,1,0,0,0,0,0,no
36040,F,MD,21236,212,5,5,15,198,213,1,0,0,0,0,0,0,1,no
36041,F,NJ,08096,080,13,11,25,24,49,2,0,0,2,0,0,0,0,no
36042,F,MA,01876,018,11,11,15,71,86,1,0,0,0,0,0,0,1,no
36043,F,PA,18603,186,51,11,81,143,224,7,1,1,2,0,1,1,1,no
36044,M,NY,11210,112,35,13,82,35,117,7,1,1,1,0,0,3,1,yes
36045,F,MA,01095,010,27,9,84,113,197,7,1,0,1,0,3,1,1,no
36046,F,NY,11743,117,21,15,27,244,271,2,1,0,0,0,1,0,0,no
36047,M,NY,10463,104,5,5,15,276,291,1,0,0,0,0,0,0,1,no
36048,F,NJ,07712,077,51,15,101,162,263,8,0,0,3,0,1,2,2,no
36049,F,NY,10301,103,15,15,15,92,107,1,0,0,0,1,0,0,0,no
36050,M,NJ,08034,080,31,31,15,211,226,1,0,0,0,1,0,0,0,no
36051,F,NY,11746,117,9,3,25,136,161,2,0,0,2,0,0,0,0,no
36052,F,NY,11553,115,61,7,94,324,418,9,2,0,3,4,0,0,0,no
36053,F,MA,02401,024,31,3,56,193,249,5,1,0,3,0,0,1,0,no
36054,F,MD,21084,210,15,9,29,228,257,2,0,1,0,0,0,0,1,no
36055,M,NY,11710,117,15,11,28,157,185,2,1,0,0,0,0,1,0,no
36056,F,MA,02633,026,29,29,15,120,135,1,0,0,1,0,0,0,0,no
36057,F,PA,19116,191,11,9,27,118,145,2,1,0,0,0,1,0,0,no
36058,M,MA,01952,019,39,9,75,272,347,6,0,1,1,0,0,1,3,yes
36059,F,NJ,08733,087,53,19,114,313,427,10,5,0,2,0,0,2,1,no
36060,M,NJ,08094,080,11,11,15,29,44,1,1,0,0,0,0,0,0,no
36061,F,PA,15215,152,13,13,15,117,132,1,0,0,1,0,0,0,0,no
36062,F,NJ,08837,088,3,3,15,157,172,1,0,0,0,0,0,0,1,no
36063,M,NY,10301,103,27,15,38,51,89,3,0,0,1,1,0,1,0,yes
36064,F,NY,14620,146,29,29,15,61,76,1,1,0,0,0,0,0,0,no
36065,M,NJ,07646,076,13,13,15,4,19,1,0,0,0,1,0,0,0,no
36066,M,NY,11580,115,13,5,25,139,164,2,0,0,2,0,0,0,0,no
36067,F,MA,01013,010,15,15,15,17,32,1,0,0,0,0,0,0,1,no
36068,F,MA,02145,021,15,15,15,4,19,1,1,0,0,0,0,0,0,no
36069,F,NY,11426,114,3,3,15,237,252,1,0,0,0,0,0,1,0,yes
36070,F,PA,18657,186,21,15,26,281,307,2,1,0,0,1,0,0,0,no
36071,F,PA,15223,152,5,5,15,26,41,1,0,0,0,0,0,0,1,yes
36072,F,PA,19046,190,21,13,28,91,119,2,1,0,0,0,0,1,0,no
36073,F,NY,13053,130,15,7,28,59,87,2,0,1,0,0,0,1,0,no
36074,F,MD,20902,209,41,13,143,106,249,12,3,0,4,1,2,1,1,no
36075,F,NY,11561,115,15,11,23,93,116,2,2,0,0,0,0,0,0,no
36076,F,NY,11510,115,35,15,74,280,354,7,2,2,2,0,0,1,0,no
36077,F,NY,11224,112,19,19,15,48,63,1,0,1,0,0,0,0,0,no
36078,F,NY,11706,117,23,23,15,271,286,1,1,0,0,0,0,0,0,no
36079,F,CT,06410,064,27,27,15,14,29,1,0,0,1,0,0,0,0,no
36080,M,NJ,08876,088,29,9,117,227,344,10,0,1,5,2,1,0,1,no
36081,M,NJ,07960,079,37,11,56,77,133,5,0,1,2,2,0,0,0,no
36082,F,MD,21208,212,9,9,15,178,193,1,0,0,0,1,0,0,0,no
36083,M,NY,12566,125,43,9,82,90,172,7,0,2,2,1,0,1,1,no
36084,F,PA,18505,185,35,5,72,42,114,7,2,0,4,1,0,0,0,no
36085,M,NJ,08088,080,53,3,136,163,299,11,4,0,1,0,2,1,3,yes
36086,F,MA,02343,023,33,23,37,259,296,3,0,1,0,0,1,1,0,no
36087,F,MD,20640,206,57,1,118,86,204,11,5,2,2,0,0,2,0,no
36088,F,DE,19720,197,31,23,27,288,315,2,1,0,0,0,1,0,0,no
36089,F,NY,11580,115,11,9,29,88,117,2,1,0,0,0,0,0,1,no
36090,M,NY,10463,104,33,3,93,298,391,8,2,0,2,2,0,0,2,no
36091,F,MD,20677,206,9,9,15,187,202,1,0,0,1,0,0,0,0,no
36092,F,NY,11204,112,5,5,15,70,85,1,0,0,0,0,0,0,1,yes
36093,F,NY,10028,100,1,1,15,167,182,1,1,0,0,0,0,0,0,no
36094,F,NY,11550,115,9,9,15,293,308,1,0,0,0,0,1,0,0,yes
36095,F,NY,11372,113,19,3,37,12,49,3,2,0,0,0,0,0,1,no
36096,F,NJ,07675,076,3,3,15,129,144,1,0,0,1,0,0,0,0,no
36097,F,NY,11206,112,63,21,101,62,163,9,3,0,4,1,0,0,1,no
36098,M,NY,11768,117,23,3,58,239,297,5,1,0,1,2,0,0,1,no
36099,F,NJ,07646,076,21,15,26,11,37,2,0,0,1,1,0,0,0,no
36100,M,NY,14221,142,21,15,29,287,316,2,0,0,0,1,0,0,1,yes
36101,F,NY,10530,105,65,13,133,40,173,11,6,0,1,0,0,2,2,no
36102,F,MD,21030,210,13,11,24,257,281,2,0,2,0,0,0,0,0,yes
36103,M,NJ,07920,079,9,9,15,268,283,1,0,0,0,0,0,1,0,no
36104,F,NY,10469,104,9,9,15,84,99,1,0,0,1,0,0,0,0,no
36105,M,NJ,08110,081,17,15,26,272,298,2,0,1,0,1,0,0,0,no
36106,M,MD,21234,212,15,5,63,290,353,5,0,0,3,0,0,0,2,no
36107,F,CT,06488,064,7,1,28,175,203,2,0,0,1,0,0,1,0,no
36108,F,MD,20901,209,67,33,74,117,191,6,0,1,2,0,0,2,1,no
36109,F,MA,02072,020,9,9,15,112,127,1,0,0,0,0,0,1,0,no
36110,F,PA,18940,189,9,9,15,158,173,1,0,0,1,0,0,0,0,no
36111,M,MA,01757,017,87,35,131,118,249,11,1,1,5,0,0,2,2,no
36112,M,MD,21044,210,1,1,15,237,252,1,0,0,0,0,0,0,1,no
36113,F,NY,12110,121,43,3,108,157,265,9,0,0,2,3,2,1,1,no
36114,M,NJ,08002,080,37,15,55,219,274,5,0,1,3,1,0,0,0,no
36115,F,NY,11209,112,7,7,15,234,249,1,1,0,0,0,0,0,0,no
36116,F,CT,06443,064,5,1,24,150,174,2,1,1,0,0,0,0,0,no
36117,F,CT,06106,061,15,15,15,223,238,1,0,0,1,0,0,0,0,no
36118,M,PA,15227,152,17,9,38,209,247,3,1,0,1,0,0,1,0,no
36119,M,NH,03570,035,39,7,70,227,297,6,0,1,2,1,1,1,0,no
36120,F,NY,13214,132,19,15,25,100,125,2,0,0,2,0,0,0,0,no
36121,F,NY,11771,117,39,33,26,249,275,2,0,1,0,1,0,0,0,no
36122,M,CT,06831,068,25,13,38,172,210,3,1,0,0,1,1,0,0,no
36123,M,MA,02151,021,33,33,15,231,246,1,0,0,0,1,0,0,0,no
36124,F,NY,10010,100,9,9,15,122,137,1,0,1,0,0,0,0,0,no
36125,F,NY,11226,112,7,7,15,285,300,1,0,0,1,0,0,0,0,yes
36126,F,MD,21012,210,15,15,15,142,157,1,0,0,0,0,0,0,1,no
36127,F,NY,10552,105,9,7,23,71,94,2,2,0,0,0,0,0,0,no
36128,F,NJ,08046,080,55,31,81,220,301,7,1,2,1,0,1,1,1,no
36129,F,MD,20852,208,11,11,15,19,34,1,1,0,0,0,0,0,0,no
36130,F,CT,06513,065,29,23,33,228,261,3,1,0,1,0,0,1,0,no
36131,F,NY,11370,113,37,11,79,72,151,7,1,1,1,1,2,0,1,no
36132,M,NY,11746,117,25,3,68,78,146,5,0,0,0,0,1,1,3,yes
36133,M,NY,11530,115,21,13,38,205,243,3,0,1,0,0,0,1,1,no
36134,M,NY,11762,117,17,15,28,115,143,2,0,0,0,1,0,1,0,no
36135,M,CT,06488,064,27,11,56,107,163,5,2,0,1,1,1,0,0,no
36136,F,NY,10466,104,13,13,15,179,194,1,0,0,1,0,0,0,0,no
36137,F,PA,19056,190,35,5,67,287,354,6,1,1,1,0,1,2,0,no
36138,M,MD,20910,209,39,31,27,21,48,2,1,0,0,0,1,0,0,no
36139,F,NY,10024,100,11,9,29,45,74,2,1,0,0,0,0,0,1,yes
36140,M,CT,06403,064,41,33,25,279,304,2,1,0,1,0,0,0,0,no
36141,F,MD,21117,211,57,21,85,76,161,7,1,0,1,0,2,2,1,no
36142,M,NJ,07701,077,31,11,43,315,358,4,1,1,1,1,0,0,0,no
36143,F,MA,02633,026,39,9,90,184,274,8,0,2,3,3,0,0,0,no
36144,M,MA,02148,021,21,13,28,122,150,2,0,0,1,0,0,1,0,no
36145,F,PA,15001,150,33,3,139,165,304,12,2,0,6,0,3,0,1,no
36146,F,NY,10463,104,57,9,101,293,394,9,3,1,3,0,1,0,1,no
36147,M,NJ,07866,078,21,11,50,10,60,4,0,0,1,1,1,0,1,no
36148,M,NY,10954,109,23,19,29,279,308,2,1,0,0,0,0,0,1,no
36149,M,NJ,08202,082,27,9,63,55,118,5,1,0,1,1,0,1,1,no
36150,F,NY,10701,107,19,11,33,73,106,3,1,1,1,0,0,0,0,no
36151,F,NY,10502,105,21,13,26,25,51,2,1,0,0,1,0,0,0,no
36152,F,NJ,08021,080,1,1,15,73,88,1,0,0,1,0,0,0,0,no
36153,F,NJ,07430,074,19,15,29,39,68,2,0,1,0,0,0,0,1,no
36154,M,MD,20854,208,19,11,29,33,62,2,0,1,0,0,0,0,1,no
36155,F,PA,17948,179,35,5,84,252,336,7,1,1,0,1,0,2,2,yes
36156,F,MA,01952,019,7,7,15,173,188,1,0,1,0,0,0,0,0,no
36157,F,MD,20715,207,33,33,15,123,138,1,1,0,0,0,0,0,0,no
36158,F,MA,01450,014,45,1,107,200,307,10,5,1,3,0,0,0,1,no
36159,F,CT,06840,068,11,11,15,129,144,1,0,0,0,0,0,0,1,no
